text_clean,sentiment,score
sumpah merinding bngt nonton hm hrusnya negara aju anak cerdas skola juara 1 kls gin mlh bahan omong ttnga pintar ngk apa sekolah ngk ngejamin kerja pngn kuliah bingung hidup hari hari,negative,0.9858118295669556
nontonn aaaa,positive,0.5770716071128845
lem kya gni cercah harap indonesia skrng wkwkwk good job,negative,0.4921194911003113
wahhhhh gokillllll ajar,positive,0.9776331782341003
hebatt,positive,0.9956918358802795
syaa alloh generasi emas,positive,0.9609454870223999
kalah malu mah,negative,0.9980021119117737
masuk dsini tuh udh hebat lolos tetep panutan,positive,0.9869081974029541
keren poll,positive,0.9964710474014282
anjing keren daj tayang indonesia banyakin kaya gin,negative,0.8490473031997681
please bikin acara jenjang,neutral,0.553107738494873
bikin rebut beasiswa s1 s2 s3 jalur kompetisi gin kayak seru tuh slot liga champions peringkat 1 10 beasiswa negeri peringkat 11 30 beasiswa negeri,neutral,0.7745916247367859
cek kodam ngak,negative,0.6646879315376282
acara guru,neutral,0.6440579295158386
moga jodoh orang cerdas aamiin,positive,0.9865630865097046
kehenbatan g thoriq doi haji umur 2,negative,0.6274102330207825
kaya gin viral acara joget faedah,negative,0.7043353915214539
keren bangeeeet,positive,0.9967517852783203
trend viral banget sihhh,negative,0.8660503029823303
nan,positive,0.5520075559616089
mamak suka nonton hibur motivasi anak,positive,0.938416063785553
kerennnnn,positive,0.9969542026519775
tuh matematika kreativitas,positive,0.5665203928947449
acara keren banget kasih saran spill biar epilog nonton paham biar tambah ajar,positive,0.9279473423957825
viralinnn warga netizen butuh tonton kelas gin wey,neutral,0.9294487833976746
terharuuu lihat orang pintar,positive,0.9929376244544983
anak muda gin masuk perintah dinasti duit,negative,0.9877580404281616
pas ngejelasin dicepetin wkwkwk entertain niat education gitu,negative,0.9770851135253906
kuangen sby gara2 maxwell yoopo seh,negative,0.6021227240562439
film university war versi indonesia,neutral,0.9903990626335144
hamil nonton moga nular anak pinter,positive,0.8309741020202637
tim peduli nilai lulus,neutral,0.8576360940933228
kereen,positive,0.991486132144928
kereeeennnn,positive,0.9888132214546204
pakai gasing,negative,0.5732080340385437
brian cocok banget kayak dokter spesialis kandung adem tenang banget muka,positive,0.9967103004455566
asik ruang guru tonton ajak main mau kasih lihat biar asik,positive,0.9307804107666016
cari emak nonton anak tular pinter kakak keren,positive,0.99394690990448
video hororr merinding pinter2 banget,negative,0.9881893396377563
kodonk semangat unhas,positive,0.9584963917732239
anak super smart bakat prestasi salut benci orang privillage acara nih acara kaya orang kaya serius edit ambil anak kalang tengah bawah aja ohh iyaa sunti sanaa upsss,negative,0.6642121076583862
nonton adja ikut menang lihat adek adek lolos babak semangat untung adja orang orang hebat malu terima kasih ruang guru didik oleh ide ajar serta didik seko acara,negative,0.7585590481758118
pikir game mobile legends update,neutral,0.9187731146812439
masyaallah moga pinternya nular,positive,0.9737155437469482
kerennn,positive,0.9970130920410156
keren bangeett acaranyaa allahuakbar,positive,0.9941224455833435
kagummmm bangettt merindinggggg,positive,0.9319958686828613
moga ubah negeri kakak kakak,positive,0.8228414058685303
seru bgtttt,positive,0.9966691136360168
orang pintar suka lihat orang pintar,positive,0.9653430581092834
sadar pinter,positive,0.8543000817298889
acara biar pacu mahasiswa prestasi,neutral,0.4377497434616089
naaaah acara gin bikin bangga indonesia asli orang cerdas cuman jabat bego2,negative,0.9608333110809326
merinding banget nontonya,negative,0.8234598636627197
kasih subtitle english lengkap english biar orang nonton,neutral,0.975210428237915
episode detengin guest star hyun bin menang univercity war korea min,neutral,0.9923589825630188
hits kor malas bahasa timbang,negative,0.9938839077949524
org hebat maju negeri,positive,0.9920305013656616
siswa pintar nonton ujung kuku,positive,0.6096147298812866
uang ngehujat ka sampe pinter bngt anjirr,negative,0.8979281187057495
summpah kerenn banget,positive,0.9961463212966919
hati tuh ledak gitu njirr,negative,0.9969779253005981
please banyakin acara,neutral,0.6264197826385498
motivasi bodoh,negative,0.9980900883674622
ruang guru kereen tonton edukasi bngt,positive,0.9875175356864929
kerennnn banget acara nyaa bner bner motivasi anak anak muda indonesia keep going ruang guru,positive,0.991771399974823
tengah gempur pergoy jenis indonesia tampil ajar indonesia maju jati,positive,0.43075838685035706
kereeeennn,positive,0.9894696474075317
avengers endgame irl education edition,neutral,0.9917925596237183
please adain yanng versi derajat,neutral,0.9564172029495239
dijadiin film bagus bnget sii,positive,0.9885417222976685
alhamdulillah acara gin gemar university war nonton,positive,0.8753557205200195
eliminasi tetep keren orang tua bangga anak situ lolos bangga,positive,0.9758031368255615
nonton episode 1 bawa merinding saking takjub banget cerdas bangga pakai bimbel rg,positive,0.9903289079666138
kumpul kutu buku saing,negative,0.9851877689361572
tayangin tv engga biar anak urus orang ajar,negative,0.9937332272529602
iklan bnyak keren,positive,0.9950645565986633
moga bus kampus swasta masuk,neutral,0.9618927240371704
pgn menang nonton orang orang pinterw banget siii,positive,0.9868375658988953
tanding deg2an wkwkwwkw,negative,0.9957224130630493
nan,positive,0.5520075559616089
butuh program guna,neutral,0.62381511926651
banyakinn acraa gin pliss,positive,0.8568068742752075
masya allah ipk 4 0,positive,0.9621201157569885
keren sumpah,positive,0.997414231300354
erti allah,positive,0.9651991724967957
bagus acara hafidz quran manfaat ilmu pahala dapet ngitung gin coba,positive,0.9941503405570984
lepas university war clash champions really give motivation studyyy mashaallah kagum pandai orang wish malaysia show niii worth watch sending love malaysia,positive,0.9775152802467346
gin nih keren banget,positive,0.9958155751228333
angka angka angka,negative,0.894416332244873
noh orang pinter kelar uji ngebahas nek tinggal muleh wedi gelo wkwkwk,negative,0.9522671699523926
ketawa deh nangiss,negative,0.9316432476043701
shakira kyknya menang coc,positive,0.9508416056632996
syukur banget program nonton bareng anak2 moga motivasi prestasi kakak2 hebat generasi muda bangga indonesia,positive,0.9942816495895386
sumpah keren banget acara penentonnya keren,positive,0.9974414110183716
pas lihat muka gagal langsung nang,negative,0.9958546757698059
keren banget ruangguru,positive,0.995901882648468
game 1 mudah sulit teliti salah hitung 1 biji buyar,negative,0.9962771534919739
backsoundnya gede,positive,0.9933731555938721
sesuk uin saizu andil,positive,0.704784631729126
dg acara university war korea kemarin viral negara kalah keren anak muda prestasi,negative,0.9955804944038391
brian ganteng banget,positive,0.9946997165679932
unhas,neutral,0.7117153406143188
jerome polin,negative,0.6231367588043213
vietsub please,neutral,0.9368064403533936
university war korea bagus indonesia,positive,0.9652305245399475
ayam kampus gabisa,negative,0.9883846044540405
takut hujat netizen takut tuhan nak emang power netizen wak,negative,0.992569625377655
keren,positive,0.9971580505371094
bodoh banget matematika nonton seru banget tantang,negative,0.9982317090034485
merindingggggggg ding,negative,0.983607292175293
wooow keren suka banget kompetisi program inspirasi guru terap ajar,positive,0.9932030439376831
seru banget ih,positive,0.9965864419937134
seruuuu,positive,0.9964343309402466
mantap,positive,0.9971997737884521
banyakin acara gin indoo,positive,0.8319133520126343
get eng sub,negative,0.4963844418525696
brian muka2 dokter,negative,0.9943023920059204
hebat hebat,positive,0.9959214925765991
allahumma shalli alaa sayyidinaa muhammad wa alaa aali sayyidinaa muhammad moga 15 depan anak aleeza moga anak cerdas prestasi bangga keluarga aamiin,positive,0.9557586908340454
liat lihat university war konsep tantang,neutral,0.9878872632980347
super keren ruang guru terima kasih jaya jaya jaya,positive,0.9923816323280334
ayo indonesia bikin acara bermaanfaat didik hibur motivasi,positive,0.8363684415817261
gin indonesia bikin acara manfaat didik motivasi anak anak bangsa,neutral,0.6278848052024841
yesaya ronde 1 3 percaya banget emang gitu salalu optimis dapetin,positive,0.9804695248603821
toloong jasa cepat biar ajar ehe,negative,0.6896075010299683
insecure cuy,positive,0.9228184819221497
keren banget ih merinding,positive,0.9872587323188782
haaa seru bangetttt,positive,0.9957352876663208
dah,positive,0.8836373686790466
orang orang pintar makan,positive,0.9619762301445007
keren keren bangetttt allah,positive,0.9957756400108337
banyakin tonton gin suka banget,positive,0.994669497013092
kerennnnn,positive,0.9969542026519775
merinding sumpah nontonnya,positive,0.9683666825294495
neng nonton kaya gin indonesia,negative,0.533166229724884
alhamdulillah kenyang,positive,0.9950573444366455
indonesia butuh didik gratis makan siang gratis biar beneran negara maju,neutral,0.6513961553573608
nan,positive,0.5520075559616089
trend,positive,0.8406150937080383
keren keren bgttt,positive,0.9964634776115417
yesaya luu yee bikin greget,positive,0.9822906851768494
makan nasi,positive,0.8361355066299438
tolongggg ipk prestasi jurusanya insecure,negative,0.6504616141319275
hitung haha hebattt,positive,0.9919032454490662
min adain acara kaya gin,neutral,0.9932000041007996
gin menkominfo,neutral,0.9915720224380493
challenge 3 coret jumlah hasil 0,neutral,0.9550322890281677
insecure liat,positive,0.7525129318237305
jiwaa insecure kuu puncak,positive,0.9654818177223206
pecah keren tonton seru mndidik puas haru,positive,0.9948975443840027
kirain visual university war,negative,0.6033665537834167
kerennnn kerennnn kaliannnn,positive,0.993194580078125
acara keren banyakin episode,positive,0.9912523627281189
anak dinas ajak,neutral,0.9774338603019714
neng banget nontonnya woiii situ udh menang kali gabisa ngerjainnya,positive,0.9502027034759521
indonesia banyakin konten2 gin maju ruang guru cerdas bangsaaaa,positive,0.9538962841033936
bingung gmn ngitung ngikutin shakira keren hitung jumlh angka 1 2 dstnya trus ditotalin crosscheck gampang banyak mhsw ngitung manual satu2 alhasil 1 angka lewat sulit tracking balik mantap,negative,0.9702164530754089
mantap,positive,0.9971997737884521
wo heloo could pliz add english sub,neutral,0.9601067304611206
hehehehhee takut hujat netizen aduh hai lucu banget sich ayo netizen biasa hujat,negative,0.9966813921928406
keren bgt,positive,0.9968981742858887
informasi gpanya 4 makan,neutral,0.995612621307373
coc seru banget,positive,0.9968327879905701
generasi kualitas gin cemar perintah korupsi,negative,0.9968841671943665
tim pinter round 2 ngitung skip vidio round 3 ngitung gk,negative,0.5513531565666199
nonton kenal merinding bad,negative,0.9398801326751709
gg,negative,0.928213894367218
undip screentimenya dibanyakin udahlah doang muncul dikit banget,negative,0.9865199327468872
merinding,negative,0.6422960758209229
moga pintar nular,positive,0.9455891847610474
masya allah adik adik keren dr universitas ken nang keren banget dek generasi indonesia kereen moga cerah amiin,positive,0.994178295135498
nonton serasa jiwa ambis ikut deg deg,negative,0.7821182608604431
tim pinter otak nyampe hahaha,positive,0.9727485775947571
gilaaak keren parah program iniii ikut merindinggg besttt,positive,0.9759223461151123
tampilin layar biar tonton ikut ngitung,neutral,0.8312163352966309
intro kenal merinding oyyyyyyy,negative,0.9531318545341492
tes koran yah grafik,neutral,0.8265969157218933
ngomong ngomong views ny trend,negative,0.9778246283531189
appreciate ruangguru bikin program keren biar anak anak inspirasi positif aneh aneh viral,positive,0.8238682150840759
keren banget nonton univ wars korea lihat ajar indonesia kalah hebat cerdas,negative,0.7114613056182861
please keren poll,positive,0.9774496555328369
acara kualitas gin gk trend gosip vlog keluarga trend ehmm 62,negative,0.9494400024414062
ipk 2 5 dftr g,neutral,0.9856374859809875
indonesia konten kaya gin,positive,0.533524751663208
keren banget,positive,0.997103750705719
drama settingan biar alami alami sooooo keren acara,positive,0.9946592450141907
orang guna,neutral,0.45595505833625793
ken national university singapore akuu akuuuu,neutral,0.6006557941436768
wihhhhhhhh,positive,0.9888673424720764
marketingnya cerdas banget ngadain event classy,positive,0.9944571256637573
keren semuaaa ruang guru hebat bgt tonton edukasi,positive,0.9963874816894531
mantap acara,positive,0.9965883493423462
enak orang pintar gue ajar apa masuk otak,negative,0.9023198485374451
masyaallah,positive,0.9869580864906311
lulus kuliah ken kuliah wkwkwk,negative,0.9095496535301208
konsep ngerasa dejavu pas nonton devils game netfl kerenn banget bikin acara gin jgg seruu,positive,0.9967617392539978
seru banget nontonin orang pinter,positive,0.9957828521728516
ayo trendingin biar tonton mutu indonesia,negative,0.8515307307243347
nasakom kumpul bareng sy dukung teman2 juara,positive,0.5422990322113037
anak sempoa heran heran,negative,0.9968047142028809
wau,positive,0.9648711085319519
moga upgrade hitung itungan mubazir banget anak anak pinter ngitung blok,negative,0.9935431480407715
kasi yossi satu nya anak ui ug lolos kasi gue lihat udj stress gaikut wkwk,negative,0.989260196685791
saudara laki laki sumpah makan deh,positive,0.6840067505836487
huwaaaaaa ini merekaaa makan tetep nasi keren kerenn,positive,0.991664469242096
superrrrrrrrrr gregettt,positive,0.8514694571495056
gabisa share uji gitu ken ikut wkwk,negative,0.9135363698005676
oliv coc isi orang2 pilih bisa2 pas r3 komen makin2 lihat sebenernya pinter gk,negative,0.9343220591545105
yesaya ui gampang,positive,0.9605164527893066
seru banget liatt moga nyusul ptn,positive,0.9921650886535645
tunggu tiru university war cela tiru moga ajar indonesia motivasi sedih didik indonesia,negative,0.8552194237709045
nonton tular pintar,positive,0.641196608543396
eh video emang warna hijau,neutral,0.8365033864974976
acara bestt banget sii,positive,0.995965838432312
sumpah motivasi asah skill lihat orang pintar banget asli,positive,0.9763344526290894
sebal banget yesaya,negative,0.9974889755249023
neng banget tayang tonton kepinteran capek bodoh negeri suksessssss,negative,0.7583714723587036
maju adek adek itb haha,positive,0.957994282245636
tim creative marketingnya ruanguru bonus gede campaign beneran bikin lulus ken ngerjain keren banget,positive,0.9955590963363647
